Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume MXN
1603224000.0,2020-10-20 08-PM,BTCMXN,252230,252393.66,251002.26,251899.57,10.36,2606301.54
1603220400.0,2020-10-20 07-PM,BTCMXN,252921.07,253129.66,251920.61,252230,6.981,1762580.06
1603216800.0,2020-10-20 06-PM,BTCMXN,252592.8,253110.93,251554.66,252921.07,7.743,1953854.06
1603213200.0,2020-10-20 05-PM,BTCMXN,252994.86,253500.15,251952.98,252592.8,15.7,3966221.91
1603209600.0,2020-10-20 04-PM,BTCMXN,251349.39,252999.38,251349.39,252994.86,13.73,3464356.57
1603206000.0,2020-10-20 03-PM,BTCMXN,251918.16,252950.91,251000.46,251349.39,22.25,5610351.76
1603202400.0,2020-10-20 02-PM,BTCMXN,252013.95,252527.33,250779.25,251918.16,9.089,2288259.74
1603198800.0,2020-10-20 01-PM,BTCMXN,251520.74,252788.16,250305.93,252013.95,7.21,1811527.07
1603195200.0,2020-10-20 12-PM,BTCMXN,249222.35,251949.28,249222.35,251520.74,1.277,320885.01
1603191600.0,2020-10-20 11-AM,BTCMXN,250914.34,252101.58,249222.35,249222.35,50.53,12693149.6
1603188000.0,2020-10-20 10-AM,BTCMXN,250100.18,250914.34,249630,250914.34,0.2641,66022.13
1603184400.0,2020-10-20 09-AM,BTCMXN,249012,250149.7,248945.13,250100.18,1.228,306864.2
1603180800.0,2020-10-20 08-AM,BTCMXN,248727.2,249468.96,248725.03,249012,0.24,59792.46
1603177200.0,2020-10-20 07-AM,BTCMXN,250274.03,251750,248513,248727.2,3.795,951848.81
1603173600.0,2020-10-20 06-AM,BTCMXN,249634.08,250695.26,249448.73,250274.03,6.896,1724129.14
1603170000.0,2020-10-20 05-AM,BTCMXN,249369.69,249900,248673.07,249634.08,3.094,771395.72
1603166400.0,2020-10-20 04-AM,BTCMXN,249234.56,249665.5,248780.69,249369.69,4.29,1069798.34
1603162800.0,2020-10-20 03-AM,BTCMXN,248794.45,249600,248226.45,249234.56,8.42,2094600.08
1603159200.0,2020-10-20 02-AM,BTCMXN,248500.19,248806.68,247944,248794.45,5.988,1488612.65
1603155600.0,2020-10-20 01-AM,BTCMXN,248740.85,249048.87,247900,248500.19,4.954,1230480.84
1603152000.0,2020-10-20 12-AM,BTCMXN,249014.66,249199.99,247799.6,248740.85,4.464,1109723.46
1603148400.0,2020-10-19 11-PM,BTCMXN,249323.85,249533.01,248238.03,249014.66,5.223,1299924.03
1603144800.0,2020-10-19 10-PM,BTCMXN,249524.27,249600,248314.52,249323.85,9.287,2314631.21
1603141200.0,2020-10-19 09-PM,BTCMXN,248500,249597.37,247834.22,249524.27,11.58,2883944.97
1603137600.0,2020-10-19 08-PM,BTCMXN,247989.99,248500,247363.4,248500,7.359,1825820.23
1603134000.0,2020-10-19 07-PM,BTCMXN,248284.4,248898.42,247771.58,247989.99,6.774,1681405.77
1603130400.0,2020-10-19 06-PM,BTCMXN,248554.34,249092.44,247764.97,248284.4,13.97,3470871.69
1603126800.0,2020-10-19 05-PM,BTCMXN,249000,249599.38,248230.23,248554.34,16.06,3996648.49
1603123200.0,2020-10-19 04-PM,BTCMXN,249300.95,249515,248709.06,249000,9.183,2288347.94
1603119600.0,2020-10-19 03-PM,BTCMXN,246231,249500,245968.31,249300.95,63.77,15755143.36
1603116000.0,2020-10-19 02-PM,BTCMXN,246103.73,246904.43,245548.64,246231,7.131,1756183.06
1603112400.0,2020-10-19 01-PM,BTCMXN,243726.36,246500,243513.35,246103.73,23.71,5826415.79
1603108800.0,2020-10-19 12-PM,BTCMXN,242597.57,244009.06,242239.7,243726.36,31.44,7656709.59
1603105200.0,2020-10-19 11-AM,BTCMXN,241950.41,242790.42,241950.41,242597.57,0.681,164983.85
1603101600.0,2020-10-19 10-AM,BTCMXN,242744.36,242744.36,241726.24,241950.41,0.109,26403.63
1603098000.0,2020-10-19 09-AM,BTCMXN,241949.53,242744.36,241642.45,242744.36,0.08473,20512.55
1603094400.0,2020-10-19 08-AM,BTCMXN,242354.5,242774.48,241875.04,241949.53,0.9323,225799.1
1603090800.0,2020-10-19 07-AM,BTCMXN,242099,242401.2,241551,242354.5,0.1238,29951.08
1603087200.0,2020-10-19 06-AM,BTCMXN,242152,242538.85,241551.62,242099,0.3652,88434.53
1603083600.0,2020-10-19 05-AM,BTCMXN,242064.21,242728.56,241800,242152,1.383,335043.95
1603080000.0,2020-10-19 04-AM,BTCMXN,242380,242582.98,241900,242064.21,1.633,395652.69
1603076400.0,2020-10-19 03-AM,BTCMXN,242300.76,242867.79,241900,242380,3.025,733116.09
1603072800.0,2020-10-19 02-AM,BTCMXN,242595.71,242882.23,242016.41,242300.76,2.666,646484.64
1603069200.0,2020-10-19 01-AM,BTCMXN,242100.01,242675.76,242012.01,242595.71,2.924,708706.04
1603065600.0,2020-10-19 12-AM,BTCMXN,243000,243530.99,242100,242100.01,2.458,596242.06
1603062000.0,2020-10-18 11-PM,BTCMXN,242522.21,243131.23,242077.7,243000,2.1,509867.29
1603058400.0,2020-10-18 10-PM,BTCMXN,242578.78,242578.78,242050.01,242522.21,2.599,629741.72
1603054800.0,2020-10-18 09-PM,BTCMXN,242242.61,243181.01,242175.66,242578.78,3.472,843225.05
1603051200.0,2020-10-18 08-PM,BTCMXN,242220,242693.06,242012.01,242242.61,1.889,457674.96
1603047600.0,2020-10-18 07-PM,BTCMXN,242858.67,242988.91,242220,242220,4.145,1005369.98
1603044000.0,2020-10-18 06-PM,BTCMXN,243290.5,243588.22,242366.04,242858.67,2.46,598335.54
1603040400.0,2020-10-18 05-PM,BTCMXN,242900,243291.12,242375.05,243290.5,2.11,512311.64
1603036800.0,2020-10-18 04-PM,BTCMXN,242975.07,243307.46,242200,242900,2.051,497916.6
1603033200.0,2020-10-18 03-PM,BTCMXN,242089.31,243088.94,242029.67,242975.07,1.942,470540.29
1603029600.0,2020-10-18 02-PM,BTCMXN,242447.67,243100,242061.78,242089.31,2.417,586674.82
1603026000.0,2020-10-18 01-PM,BTCMXN,241691.74,242718.85,241691.74,242447.67,0.7259,176027.93
1603022400.0,2020-10-18 12-PM,BTCMXN,242249.1,242479.63,241691.74,241691.74,0.1182,28661.44
1603018800.0,2020-10-18 11-AM,BTCMXN,241731.66,242473.15,241713.82,242249.1,0.06362,15411.25
1603015200.0,2020-10-18 10-AM,BTCMXN,242006.9,242305.7,241528.84,241731.66,0.4354,105236.01
1603011600.0,2020-10-18 09-AM,BTCMXN,242529.8,242549.74,241686.74,242006.9,0.3522,85177.58
1603008000.0,2020-10-18 08-AM,BTCMXN,242346.62,242655.64,241798.29,242529.8,0.5494,133030.11
1603004400.0,2020-10-18 07-AM,BTCMXN,242513.84,242859.41,242312.66,242346.62,0.6695,162343.29
1603000800.0,2020-10-18 06-AM,BTCMXN,241710.4,242875.77,241349.99,242513.84,1.991,481894.8
1602997200.0,2020-10-18 05-AM,BTCMXN,241299.29,241802.46,240891.3,241710.4,0.3607,87052.86
1602993600.0,2020-10-18 04-AM,BTCMXN,241258.08,241570.94,240878.32,241299.29,1.349,325673.99
1602990000.0,2020-10-18 03-AM,BTCMXN,240936.14,241507.03,240878.32,241258.08,0.9831,237161.47
1602986400.0,2020-10-18 02-AM,BTCMXN,241199.12,241600.99,240870,240936.14,2.349,566721.75
1602982800.0,2020-10-18 01-AM,BTCMXN,241280.78,241802.5,240823.24,241199.12,2.135,515195.95
1602979200.0,2020-10-18 12-AM,BTCMXN,240925.23,241489.47,240420,241280.78,3.117,751215.93
1602975600.0,2020-10-17 11-PM,BTCMXN,240593.09,241028.26,240049.14,240925.23,1.634,393340.66
1602972000.0,2020-10-17 10-PM,BTCMXN,240704.93,240829.37,240000.01,240593.09,3.087,741856.3
1602968400.0,2020-10-17 09-PM,BTCMXN,240600,240998.67,240000.66,240704.93,3.441,827149.64
1602964800.0,2020-10-17 08-PM,BTCMXN,240742.39,240742.39,239782.13,240600,3.746,899833.92
1602961200.0,2020-10-17 07-PM,BTCMXN,240272.17,240840,240150.01,240742.39,3.553,854441.96
1602957600.0,2020-10-17 06-PM,BTCMXN,240158.49,240859.21,239991.62,240272.17,4.123,991160.76
1602954000.0,2020-10-17 05-PM,BTCMXN,240432.91,240468.02,239677.54,240158.49,3.736,896457.49
1602950400.0,2020-10-17 04-PM,BTCMXN,240094.02,240704.31,239561.43,240432.91,4.387,1053434.17
1602946800.0,2020-10-17 03-PM,BTCMXN,240880,241773.98,239965.69,240094.02,3.592,864726.74
1602943200.0,2020-10-17 02-PM,BTCMXN,239900,240880,239001.01,240880,2.953,708835.4
1602939600.0,2020-10-17 01-PM,BTCMXN,240283.99,240880,239687.92,239900,1.516,364124.03
1602936000.0,2020-10-17 12-PM,BTCMXN,240780.71,240875.79,239942.33,240283.99,1.16,278949.4
1602932400.0,2020-10-17 11-AM,BTCMXN,240902.42,240902.42,240249.76,240780.71,0.7123,171363.15
1602928800.0,2020-10-17 10-AM,BTCMXN,240390,240902.42,240219.92,240902.42,0.6977,167789.13
1602925200.0,2020-10-17 09-AM,BTCMXN,239795.4,240706.21,239509.94,240390,0.1331,31969.61
1602921600.0,2020-10-17 08-AM,BTCMXN,240833.51,241000,239795.4,239795.4,0.7265,174924.69
1602918000.0,2020-10-17 07-AM,BTCMXN,240858.3,241000,240259.38,240833.51,0.2822,67957.03
1602914400.0,2020-10-17 06-AM,BTCMXN,240942.08,241000,240262.66,240858.3,0.8485,204156.35
1602910800.0,2020-10-17 05-AM,BTCMXN,240874.85,241000,240083.27,240942.08,1.922,462603.54
1602907200.0,2020-10-17 04-AM,BTCMXN,240910,240999.98,240209.85,240874.85,2.717,654435.32
1602903600.0,2020-10-17 03-AM,BTCMXN,240221.14,240910,239892.1,240910,3.096,744376.85
1602900000.0,2020-10-17 02-AM,BTCMXN,240541.54,240730.88,239832.75,240221.14,5.499,1321665.72
1602896400.0,2020-10-17 01-AM,BTCMXN,239793.96,240776.16,239222,240541.54,7.878,1890263.41
1602892800.0,2020-10-17 12-AM,BTCMXN,240227.47,240398.52,239000.61,239793.96,3.226,773174.82
1602889200.0,2020-10-16 11-PM,BTCMXN,240600.99,240778.02,239526.29,240227.47,15.96,3838781.47
1602885600.0,2020-10-16 10-PM,BTCMXN,239883,240730.8,239700,240600.99,20.84,5011074.56
1602882000.0,2020-10-16 09-PM,BTCMXN,239980.4,240910,239227.48,239883,21.26,5107962.29
1602878400.0,2020-10-16 08-PM,BTCMXN,239567,239980.6,239020.73,239980.4,12.05,2885521.86
1602874800.0,2020-10-16 07-PM,BTCMXN,240449.16,240646.36,239567,239567,8.444,2028853.74
1602871200.0,2020-10-16 06-PM,BTCMXN,239681.07,240719.99,239681.07,240449.16,11.3,2715497.93
1602867600.0,2020-10-16 05-PM,BTCMXN,240628.24,240720,239567,239681.07,14.05,3370829.59
1602864000.0,2020-10-16 04-PM,BTCMXN,240499.99,240723.02,239924.3,240628.24,7.885,1895445.5
1602860400.0,2020-10-16 03-PM,BTCMXN,240028,240563.98,239704.88,240499.99,12.94,3107025.7
1602856800.0,2020-10-16 02-PM,BTCMXN,241405.1,241623.69,240028,240028,8.922,2149121.27
1602853200.0,2020-10-16 01-PM,BTCMXN,241104.95,241803.21,240776.67,241405.1,7.32,1766680.31
1602849600.0,2020-10-16 12-PM,BTCMXN,241397.83,241961.6,240363.34,241104.95,3.125,752850.15
1602846000.0,2020-10-16 11-AM,BTCMXN,240787.84,241883.46,239990.01,241397.83,1.159,278780.36
1602842400.0,2020-10-16 10-AM,BTCMXN,239987.85,240989.14,239888.13,240787.84,1.172,281384.49
1602838800.0,2020-10-16 09-AM,BTCMXN,240769.02,240769.02,239424.97,239987.85,1.9,455951.42
1602835200.0,2020-10-16 08-AM,BTCMXN,241144.51,241599.59,240700,240769.02,0.2761,66536.5
1602831600.0,2020-10-16 07-AM,BTCMXN,242171.01,242171.01,240915.25,241144.51,1.182,285317.4
1602828000.0,2020-10-16 06-AM,BTCMXN,242239.24,243008.16,241708.36,242171.01,2.185,529200.57
1602824400.0,2020-10-16 05-AM,BTCMXN,241048.77,243102.24,241048.77,242239.24,2.885,698818.34
1602820800.0,2020-10-16 04-AM,BTCMXN,246533.63,246533.63,240000,241048.77,18.15,4391007.43
1602817200.0,2020-10-16 03-AM,BTCMXN,246521.17,246770.79,245564.99,246533.63,2.562,630537.81
1602813600.0,2020-10-16 02-AM,BTCMXN,246200,246727.78,245862.89,246521.17,4.941,1217405.38
1602810000.0,2020-10-16 01-AM,BTCMXN,245802.02,246927.31,245736.47,246200,6.204,1529508.86
1602806400.0,2020-10-16 12-AM,BTCMXN,245300.81,246266.82,244650.31,245802.02,5.227,1283449.81
1602802800.0,2020-10-15 11-PM,BTCMXN,244927.13,245820.13,244698.64,245300.81,5.753,1411415.75
1602799200.0,2020-10-15 10-PM,BTCMXN,245217.35,245994.9,244900.01,244927.13,9.314,2286345.51
1602795600.0,2020-10-15 09-PM,BTCMXN,245900,246652.43,244529.86,245217.35,21.04,5171219.57
1602792000.0,2020-10-15 08-PM,BTCMXN,246273.14,247578.57,245728.25,245900,20.52,5061742.09
1602788400.0,2020-10-15 07-PM,BTCMXN,245415.31,246601,245042,246273.14,28.55,7024089.89
1602784800.0,2020-10-15 06-PM,BTCMXN,244600.01,245500,244400.01,245415.31,11.83,2899314.27
1602781200.0,2020-10-15 05-PM,BTCMXN,243516.08,245370.9,243098.79,244600.01,14.39,3515042.13
1602777600.0,2020-10-15 04-PM,BTCMXN,244239.44,245499,243012.62,243516.08,17.25,4216137.42
1602774000.0,2020-10-15 03-PM,BTCMXN,244584.08,244946.43,243682.19,244239.44,11.73,2867811.42
1602770400.0,2020-10-15 02-PM,BTCMXN,244501,244880.99,243904.2,244584.08,13.02,3181412.86
1602766800.0,2020-10-15 01-PM,BTCMXN,244800.01,244900,243872.03,244501,9.921,2425494.8
1602763200.0,2020-10-15 12-PM,BTCMXN,243713.86,245000,243104.29,244800.01,13.3,3255752.39
1602759600.0,2020-10-15 11-AM,BTCMXN,243465.16,244229.25,243104.29,243713.86,1.772,431580.62
1602756000.0,2020-10-15 10-AM,BTCMXN,243004.21,244229.56,242800.01,243465.16,0.8258,200766.02
1602752400.0,2020-10-15 09-AM,BTCMXN,244442.96,244442.96,242927.28,243004.21,3.753,913996.07
1602748800.0,2020-10-15 08-AM,BTCMXN,244463.62,244999,244211.74,244442.96,0.2409,58936.93
1602745200.0,2020-10-15 07-AM,BTCMXN,244385.02,244915,244090.5,244463.62,0.4737,115779.46
1602741600.0,2020-10-15 06-AM,BTCMXN,244394.97,244866.53,243725.32,244385.02,2.691,656407.93
1602738000.0,2020-10-15 05-AM,BTCMXN,243858.87,244400,243551.95,244394.97,3.037,740736.7
1602734400.0,2020-10-15 04-AM,BTCMXN,243866.35,244061,243493.46,243858.87,2.075,505814.14
1602730800.0,2020-10-15 03-AM,BTCMXN,243082.45,243876.66,243048.31,243866.35,6.042,1470920.12
1602727200.0,2020-10-15 02-AM,BTCMXN,243364.39,243941.42,243032.87,243082.45,3.625,882369.42
1602723600.0,2020-10-15 01-AM,BTCMXN,243950.99,244061,243078.12,243364.39,6.778,1650239.75
1602720000.0,2020-10-15 12-AM,BTCMXN,244024.32,244484.36,243451.12,243950.99,11.55,2818547.57
1602716400.0,2020-10-14 11-PM,BTCMXN,243592.35,244698.74,243269.32,244024.32,6.447,1573656.59
1602712800.0,2020-10-14 10-PM,BTCMXN,243499.31,244000,243120.99,243592.35,10.16,2474482.79
1602709200.0,2020-10-14 09-PM,BTCMXN,242725.06,243992.82,242725.06,243499.31,13.87,3377667.02
1602705600.0,2020-10-14 08-PM,BTCMXN,242673.21,244028.86,242650.99,242725.06,32.56,7923750.05
1602702000.0,2020-10-14 07-PM,BTCMXN,241816.15,242848.67,241629.56,242673.21,29.37,7126247.15
1602698400.0,2020-10-14 06-PM,BTCMXN,242264.55,242549.92,241156.96,241816.15,6.785,1641236.04
1602694800.0,2020-10-14 05-PM,BTCMXN,242733.11,242750,241850.06,242264.55,7.277,1763901.77
1602691200.0,2020-10-14 04-PM,BTCMXN,242014.21,243116.22,241993.95,242733.11,15.58,3780764.32
1602687600.0,2020-10-14 03-PM,BTCMXN,242610,243469.24,241623.43,242014.21,27.0,6560716.76
1602684000.0,2020-10-14 02-PM,BTCMXN,245499.38,245500,242152.99,242610,18.45,4501409.79
1602680400.0,2020-10-14 01-PM,BTCMXN,242525.57,245499.38,242476.59,245499.38,13.46,3284533.45
1602676800.0,2020-10-14 12-PM,BTCMXN,243000,243587,242152.13,242525.57,4.96,1203424.0
1602673200.0,2020-10-14 11-AM,BTCMXN,244013.34,244374.37,243000,243000,3.149,767362.25
1602669600.0,2020-10-14 10-AM,BTCMXN,244232.84,244244.57,243363.47,244013.34,1.012,246480.38
1602666000.0,2020-10-14 09-AM,BTCMXN,243893.68,244514.83,243601.93,244232.84,1.07,261090.06
1602662400.0,2020-10-14 08-AM,BTCMXN,243862.21,244098,243344.04,243893.68,0.3867,94251.36
1602658800.0,2020-10-14 07-AM,BTCMXN,243880,244002.54,243392.74,243862.21,0.1804,43957.44
1602655200.0,2020-10-14 06-AM,BTCMXN,243725.25,243955.09,242943.68,243880,1.365,331899.11
1602651600.0,2020-10-14 05-AM,BTCMXN,242898.21,243747.01,242638.51,243725.25,4.243,1032048.14
1602648000.0,2020-10-14 04-AM,BTCMXN,243200,243677.71,242600,242898.21,3.328,809002.66
1602644400.0,2020-10-14 03-AM,BTCMXN,243978.29,244193.07,243200,243200,3.005,732406.29
1602640800.0,2020-10-14 02-AM,BTCMXN,244698.73,244698.73,243530.01,243978.29,2.226,543246.75
1602637200.0,2020-10-14 01-AM,BTCMXN,244750,245000,243957.3,244698.73,4.541,1110072.1
1602633600.0,2020-10-14 12-AM,BTCMXN,244184.65,244753.59,243950,244750,3.114,761077.2
1602630000.0,2020-10-13 11-PM,BTCMXN,244411.74,244600,243814.02,244184.65,17.43,4256692.91
1602626400.0,2020-10-13 10-PM,BTCMXN,244215.76,244800,243501.3,244411.74,11.34,2769292.66
1602622800.0,2020-10-13 09-PM,BTCMXN,244040,244967.63,243500.2,244215.76,15.76,3851547.8
1602619200.0,2020-10-13 08-PM,BTCMXN,243066,244124.73,243006.23,244040,12.79,3116097.99
1602615600.0,2020-10-13 07-PM,BTCMXN,243369.03,243954.65,242699.81,243066,16.27,3959497.19
1602612000.0,2020-10-13 06-PM,BTCMXN,243000.89,243813.92,242692.98,243369.03,12.14,2951959.0
1602608400.0,2020-10-13 05-PM,BTCMXN,242816.32,243500.01,242816.32,243000.89,11.99,2914883.2
1602604800.0,2020-10-13 04-PM,BTCMXN,243174.44,243599.33,242500,242816.32,9.377,2279563.61
1602601200.0,2020-10-13 03-PM,BTCMXN,242800,244407.12,242800,243174.44,20.96,5109721.44
1602597600.0,2020-10-13 02-PM,BTCMXN,242038.93,243343.69,241233.57,242800,10.19,2472262.49
1602594000.0,2020-10-13 01-PM,BTCMXN,243360.11,243403.39,241307.62,242038.93,9.349,2263593.03
1602590400.0,2020-10-13 12-PM,BTCMXN,242741.67,243799.68,242699.88,243360.11,2.74,666328.34
1602586800.0,2020-10-13 11-AM,BTCMXN,244657.61,244657.61,242674.64,242741.67,0.5906,144112.18
1602583200.0,2020-10-13 10-AM,BTCMXN,243464.56,245336.97,241787.11,244657.61,4.748,1155176.34
1602579600.0,2020-10-13 09-AM,BTCMXN,243999.42,243999.42,243159,243464.56,1.166,283668.66
1602576000.0,2020-10-13 08-AM,BTCMXN,244072.47,244254.25,243159,243999.42,0.3522,85897.69
1602572400.0,2020-10-13 07-AM,BTCMXN,243524.09,244072.47,243159,244072.47,3.189,776576.26
1602568800.0,2020-10-13 06-AM,BTCMXN,243801.61,244005.87,243200,243524.09,0.7442,181285.83
1602565200.0,2020-10-13 05-AM,BTCMXN,243634,244358.02,243490.38,243801.61,2.722,663511.57
1602561600.0,2020-10-13 04-AM,BTCMXN,243945.69,244455.27,243293.79,243634,2.478,604175.67
1602558000.0,2020-10-13 03-AM,BTCMXN,244510,244510,243000,243945.69,3.838,935921.43
1602554400.0,2020-10-13 02-AM,BTCMXN,244629.29,244800,243771.48,244510,4.974,1214677.49
1602550800.0,2020-10-13 01-AM,BTCMXN,243841.01,244719.97,243100.99,244629.29,3.883,946293.02
1602547200.0,2020-10-13 12-AM,BTCMXN,244407.68,244954.59,243099.99,243841.01,5.919,1445312.18
1602543600.0,2020-10-12 11-PM,BTCMXN,246992.91,247012.72,243310.32,244407.68,25.28,6185582.72
1602540000.0,2020-10-12 10-PM,BTCMXN,247487.29,247933.71,246500,246992.91,8.133,2011421.04
1602536400.0,2020-10-12 09-PM,BTCMXN,244769.99,247750,244260.48,247487.29,15.23,3748016.79
1602532800.0,2020-10-12 08-PM,BTCMXN,244000.02,244998.38,244000.02,244769.99,9.665,2364317.15
1602529200.0,2020-10-12 07-PM,BTCMXN,244776.52,245000,244000.01,244000.02,13.63,3332741.47
1602525600.0,2020-10-12 06-PM,BTCMXN,244800.61,245000,244078.65,244776.52,7.958,1946788.18
1602522000.0,2020-10-12 05-PM,BTCMXN,244501,244962.77,243722.23,244800.61,9.729,2377452.75
1602518400.0,2020-10-12 04-PM,BTCMXN,244342.55,245000,243866.08,244501,15.16,3708299.97
1602514800.0,2020-10-12 03-PM,BTCMXN,243202.18,245000,242773.95,244342.55,23.33,5692344.07
1602511200.0,2020-10-12 02-PM,BTCMXN,243256.42,243950.83,242570.12,243202.18,6.55,1593897.85
1602507600.0,2020-10-12 01-PM,BTCMXN,239208.36,244000,238845.76,243256.42,12.26,2971478.95
1602504000.0,2020-10-12 12-PM,BTCMXN,238989.62,239627.16,238785,239208.36,1.418,338844.3
1602500400.0,2020-10-12 11-AM,BTCMXN,239060.11,239610.33,238785.01,238989.62,1.861,444726.87
1602496800.0,2020-10-12 10-AM,BTCMXN,241180.39,241180.39,238500,239060.11,36.81,8807835.57
1602493200.0,2020-10-12 09-AM,BTCMXN,240819.94,241180.4,240680.6,241180.39,2.034,489967.23
1602489600.0,2020-10-12 08-AM,BTCMXN,240515.01,240819.94,240515.01,240819.94,1.148,276343.98
1602486000.0,2020-10-12 07-AM,BTCMXN,239700.67,240819.94,239600.99,240515.01,0.4958,119163.99
1602482400.0,2020-10-12 06-AM,BTCMXN,240473.75,240802.83,239700.67,239700.67,1.733,415780.27
1602478800.0,2020-10-12 05-AM,BTCMXN,240753.79,240810.1,240187.97,240473.75,1.23,296140.01
1602475200.0,2020-10-12 04-AM,BTCMXN,240400,240796.84,240003.11,240753.79,1.536,369074.3
1602471600.0,2020-10-12 03-AM,BTCMXN,240657.8,241000,240204.44,240400,1.017,244702.0
1602468000.0,2020-10-12 02-AM,BTCMXN,240329.63,240979.49,240018.59,240657.8,3.168,761882.83
1602464400.0,2020-10-12 01-AM,BTCMXN,240704.64,240862.98,239804.46,240329.63,1.971,473850.62
1602460800.0,2020-10-12 12-AM,BTCMXN,240001,240744.62,239742,240704.64,1.962,471591.98
1602457200.0,2020-10-11 11-PM,BTCMXN,240071.02,240689.71,239765.33,240001,4.177,1002843.15
1602453600.0,2020-10-11 10-PM,BTCMXN,239939.74,240225.49,239002.89,240071.02,0.9338,223922.57
1602450000.0,2020-10-11 09-PM,BTCMXN,239460,240187.31,238126.24,239939.74,4.835,1155990.17
1602446400.0,2020-10-11 08-PM,BTCMXN,239030.36,239972.99,239030.36,239460,2.857,684949.1
1602442800.0,2020-10-11 07-PM,BTCMXN,240502.7,241269.98,238950.02,239030.36,8.674,2082144.72
1602439200.0,2020-10-11 06-PM,BTCMXN,240662.09,241316.77,240361.08,240502.7,2.227,536168.83
1602435600.0,2020-10-11 05-PM,BTCMXN,240798.94,241387.41,240219.95,240662.09,2.837,683217.84
1602432000.0,2020-10-11 04-PM,BTCMXN,240455.45,241312.24,239899.99,240798.94,1.718,413533.17
1602428400.0,2020-10-11 03-PM,BTCMXN,239878.06,241478.96,239878.06,240455.45,2.084,501811.48
1602424800.0,2020-10-11 02-PM,BTCMXN,240330.9,241400,239778.34,239878.06,5.749,1383597.7
1602421200.0,2020-10-11 01-PM,BTCMXN,240118.98,240450.74,239384.96,240330.9,1.22,292622.66
1602417600.0,2020-10-11 12-PM,BTCMXN,240385.41,240506.55,239475.01,240118.98,1.478,354964.98
1602414000.0,2020-10-11 11-AM,BTCMXN,240224.85,240959.18,239583.48,240385.41,1.38,331208.53
1602410400.0,2020-10-11 10-AM,BTCMXN,239422.24,240485.91,239422.24,240224.85,0.4008,96229.26
1602406800.0,2020-10-11 09-AM,BTCMXN,240011.92,240011.92,239055.96,239422.24,0.1937,46372.19
1602403200.0,2020-10-11 08-AM,BTCMXN,240076.4,240119.36,239267.86,240011.92,0.1098,26290.92
1602399600.0,2020-10-11 07-AM,BTCMXN,239999.99,240324.82,239250.02,240076.4,0.8417,201995.55
1602396000.0,2020-10-11 06-AM,BTCMXN,239500,240000,239138.89,239999.99,0.6428,154003.21
1602392400.0,2020-10-11 05-AM,BTCMXN,239207.05,239500,238447.14,239500,3.053,729360.31
1602388800.0,2020-10-11 04-AM,BTCMXN,239553.5,239705.05,238441.39,239207.05,1.855,443315.31
1602385200.0,2020-10-11 03-AM,BTCMXN,239452.18,240121.8,238819.37,239553.5,1.411,337845.18
1602381600.0,2020-10-11 02-AM,BTCMXN,239887.49,240511.14,239442.08,239452.18,3.154,756434.12
1602378000.0,2020-10-11 01-AM,BTCMXN,239065.92,240585.43,238561.59,239887.49,4.099,981561.89
1602374400.0,2020-10-11 12-AM,BTCMXN,238696.15,239149.37,238118.76,239065.92,2.48,592144.69
1602370800.0,2020-10-10 11-PM,BTCMXN,240128.68,240128.68,238095.8,238696.15,3.451,824582.23
1602367200.0,2020-10-10 10-PM,BTCMXN,239727.34,240387.43,239272.33,240128.68,4.732,1134672.51
1602363600.0,2020-10-10 09-PM,BTCMXN,240301.94,240421,238999.99,239727.34,6.417,1539364.4
1602360000.0,2020-10-10 08-PM,BTCMXN,240288.06,240390.39,239409.35,240301.94,3.96,949940.69
1602356400.0,2020-10-10 07-PM,BTCMXN,239861.44,240420.99,239458.33,240288.06,5.086,1221009.92
1602352800.0,2020-10-10 06-PM,BTCMXN,239556.71,240421.99,239517.41,239861.44,4.235,1016124.32
1602349200.0,2020-10-10 05-PM,BTCMXN,239882.92,240421.99,239213.19,239556.71,5.478,1314342.59
1602345600.0,2020-10-10 04-PM,BTCMXN,239577.52,240208.96,239100.01,239882.92,6.67,1598892.97
1602342000.0,2020-10-10 03-PM,BTCMXN,239650.35,241000,239024.66,239577.52,4.101,985428.55
1602338400.0,2020-10-10 02-PM,BTCMXN,240269.98,240269.98,239217.08,239650.35,2.987,715991.56
1602334800.0,2020-10-10 01-PM,BTCMXN,239799.99,240503.67,238873.04,240269.98,2.341,561061.0
1602331200.0,2020-10-10 12-PM,BTCMXN,239150.01,239869.8,238300.13,239799.99,3.016,721280.36
1602327600.0,2020-10-10 11-AM,BTCMXN,238731.97,240084.67,238558.86,239150.01,1.119,267449.23
1602324000.0,2020-10-10 10-AM,BTCMXN,238940.65,239440.01,237802.63,238731.97,1.628,388241.81
1602320400.0,2020-10-10 09-AM,BTCMXN,240268.29,240829.5,238887.64,238940.65,1.101,263417.4
1602316800.0,2020-10-10 08-AM,BTCMXN,240752.06,240813.29,240000.64,240268.29,0.8256,198470.16
1602313200.0,2020-10-10 07-AM,BTCMXN,240291.5,240765.16,239807.15,240752.06,0.8453,203054.41
1602309600.0,2020-10-10 06-AM,BTCMXN,240691.76,240985.18,239859.14,240291.5,7.309,1755172.83
1602306000.0,2020-10-10 05-AM,BTCMXN,241207.58,241242.18,240200.62,240691.76,3.452,830881.93
